YMD,PM2.5,PM10
2024-09-25T21:00:00Z,3.4423500000000002,22.866616666666665
2024-09-25T22:00:00Z,3.7159833333333334,26.434283333333333
2024-09-25T22:00:00Z,3.7159833333333334,26.434283333333333
2024-09-25T22:00:00Z,3.7159833333333334,26.434283333333333
2024-09-25T22:00:00Z,3.7159833333333334,26.434283333333333
2024-09-25T23:00:00Z,3.5392166666666665,24.647850000000002
2024-09-25T23:00:00Z,3.5392166666666665,24.647850000000002
2024-09-25T23:00:00Z,3.5392166666666665,24.647850000000002
2024-09-25T23:00:00Z,3.5392166666666665,24.647850000000002
2024-09-26T00:00:00Z,3.5815333333333332,26.5336
2024-09-26T00:00:00Z,3.5815333333333332,26.5336
2024-09-26T00:00:00Z,3.5815333333333332,26.5336
2024-09-26T00:00:00Z,3.5815333333333332,26.5336
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
2024-09-26T01:00:00Z,4.062344827586207,29.456275862068967
